gene	cluster	p_val	avg_log2FC	p_val_adj	pct.1	pct.2
SWI5	Ciliated cell_CA	3.57449316879217e-99	1.33922813440948	1.09679748391219e-94	0.422	0.095
RNF24	Ciliated cell_CA	3.70058576279526e-99	1.0819132883597	1.1354877354561e-94	0.36	0.072
CKB	Ciliated cell_CA	1.11208481870298e-98	1.08258451615541	3.41232105770823e-94	0.39	0.083
ST3GAL4	Ciliated cell_CA	1.64062421590023e-98	1.92185588155942	5.03409134406826e-94	0.278	0.047
IL13RA1	Ciliated cell_CA	1.69908294590383e-98	1.69839760082655	5.21346611121133e-94	0.318	0.06
EFNA1	Ciliated cell_CA	7.49372017764928e-98	1.46444738660607	2.29937309930991e-93	0.285	0.05
IL1R1	Ciliated cell_CA	4.57329772371468e-97	1.9639438581748	1.40327067354461e-92	0.26	0.043
FCHO2	Ciliated cell_CA	4.66821891268526e-97	1.96609210161472	1.43239629116835e-92	0.288	0.051
CNOT9	Ciliated cell_CA	5.62370102864169e-97	1.63002884975692	1.72557642362842e-92	0.272	0.046
CBY1	Ciliated cell_CA	2.66371736574282e-96	1.38098252987823	8.17335036504526e-92	0.262	0.043
SORT1	Ciliated cell_CA	4.00605626845498e-96	1.62294411538138	1.22921830541273e-91	0.28	0.049
TAF13	Ciliated cell_CA	7.32874005404652e-96	1.48715165790837	2.24875059818363e-91	0.31	0.058
NAXE	Ciliated cell_CA	1.69995857348016e-95	1.66029876734293	5.21615288686654e-91	0.362	0.076
PLPP1	Ciliated cell_CA	6.09303054754408e-95	2.49511550932648	1.86958549320843e-90	0.3	0.056
CCNY	Ciliated cell_CA	3.42833918633491e-94	1.50994380965592	1.051951595935e-89	0.382	0.084
GCLC	Ciliated cell_CA	7.54071514520501e-94	1.38904863560544	2.3137930351547e-89	0.348	0.072
PIK3R3	Ciliated cell_CA	9.58092221537769e-94	2.40026575399968	2.93981017256649e-89	0.28	0.05
SPATS2	Ciliated cell_CA	1.15282106428696e-93	1.37215305282452	3.53731615365811e-89	0.34	0.07
MACROD1	Ciliated cell_CA	1.39448087038882e-93	1.39419642083697	4.27882510270105e-89	0.28	0.05
C1orf21	Ciliated cell_CA	1.67121061439757e-93	1.49703259071402	5.1279426492175e-89	0.322	0.063
TCAF1	Ciliated cell_CA	5.84988779756062e-93	1.37453212517989	1.7949795718035e-88	0.31	0.06
H2AFY2	Ciliated cell_CA	7.46042189980493e-93	1.53482673854558	2.28915585573615e-88	0.252	0.042
CNTLN	Ciliated cell_CA	1.34340154106244e-92	1.61632484952709	4.12209328859599e-88	0.252	0.042
MLF1	Ciliated cell_CA	1.70192721744773e-92	1.16323051220879	5.2221934740166e-88	0.35	0.072
SORBS3	Ciliated cell_CA	1.77908033089952e-92	1.61498222406048	5.45893008733208e-88	0.322	0.064
TNFRSF21	Ciliated cell_CA	1.93571997212278e-92	1.34762973096626	5.93956316246154e-88	0.272	0.048
LRRC8A	Ciliated cell_CA	3.77338517258208e-92	1.54402883487362	1.15782550635509e-87	0.275	0.049
SAV1	Ciliated cell_CA	4.55651348338955e-92	1.57317313528912	1.39812059724325e-87	0.312	0.061
FRMD4A	Ciliated cell_CA	4.91883089150477e-92	1.49850137764169	1.50929407074932e-87	0.265	0.045
TUT4	Ciliated cell_CA	5.60669650957769e-92	0.938773679679243	1.72035875699882e-87	0.392	0.087
NT5C3B	Ciliated cell_CA	7.12732261173147e-92	1.06385971673966	2.18694767018368e-87	0.392	0.088
WASHC4	Ciliated cell_CA	1.39855034469238e-91	1.57834850477644	4.29131187765409e-87	0.27	0.047
ASPH	Ciliated cell_CA	1.87009472473806e-91	1.12542148936732	5.73819865338625e-87	0.342	0.072
TAX1BP3	Ciliated cell_CA	6.47143798953358e-91	1.72702408819036	1.98569603270848e-86	0.365	0.081
ZNF626	Ciliated cell_CA	6.748028561677e-91	1.37955262017449	2.07056508386497e-86	0.278	0.049
GON7	Ciliated cell_CA	1.48628663093509e-90	1.95817068765559	4.56052189836124e-86	0.265	0.046
CLMN	Ciliated cell_CA	1.5481274646091e-90	1.68746776660486	4.75027431240657e-86	0.258	0.044
TMED1	Ciliated cell_CA	2.77071430071007e-90	1.2713535791158	8.50165976029878e-86	0.385	0.088
AC118549.1	Ciliated cell_CA	2.82113469381709e-90	1.6879677481063	8.65636969450836e-86	0.275	0.05
ZMYM4	Ciliated cell_CA	4.13877421016678e-90	1.08653256513279	1.26994147864757e-85	0.372	0.082
DLGAP4	Ciliated cell_CA	1.29091147734896e-89	0.996132121920259	3.96103277709754e-85	0.415	0.098
ASRGL1	Ciliated cell_CA	1.89170852791303e-89	2.04735355031214	5.80451844704833e-85	0.275	0.051
DEAF1	Ciliated cell_CA	4.28780661281775e-89	1.41840277819544	1.315670581077e-84	0.282	0.052
TCEAL3	Ciliated cell_CA	1.1903129983669e-88	1.21915760057796	3.65235640418901e-84	0.358	0.079
G6PC3	Ciliated cell_CA	2.50383513481483e-88	1.55227488762366	7.68276772766583e-84	0.308	0.061
YRDC	Ciliated cell_CA	6.46813960765983e-88	1.52464406105467	1.98468395721434e-83	0.36	0.079
TCEA2	Ciliated cell_CA	1.04051755268601e-87	1.4251877317095	3.19272405866176e-83	0.308	0.061
KMT5A	Ciliated cell_CA	1.93185820710688e-87	1.32832227699686	5.92771372268676e-83	0.295	0.057
MTURN	Ciliated cell_CA	2.23053008405072e-87	1.60626933488662	6.84415850990124e-83	0.29	0.055
CETN2	Ciliated cell_CA	2.62644156960575e-87	1.68626023958747	8.05897331217827e-83	0.342	0.075
CRK	Ciliated cell_CA	2.8521914049776e-87	1.18516244347183	8.75166410703326e-83	0.382	0.088
WIPI1	Ciliated cell_CA	5.20147523634884e-87	1.39095633841635	1.59602066152128e-82	0.298	0.058
HILPDA	Ciliated cell_CA	1.88586470593551e-86	1.08434453567381	5.78658726369253e-82	0.328	0.068
PGM3	Ciliated cell_CA	2.27184685136465e-86	1.48905751007843	6.9709348787273e-82	0.315	0.065
APOLD1	Ciliated cell_CA	3.59443216015376e-86	2.68950531069494	1.10291556402158e-81	0.27	0.05
ELOA	Ciliated cell_CA	3.65524655354674e-86	2.03772970982837	1.12157585249028e-81	0.26	0.047
RHOQ	Ciliated cell_CA	6.14979178681075e-86	1.51323229511481	1.88700211186501e-81	0.318	0.066
ALDH1A1	Ciliated cell_CA	1.19806696747335e-85	1.19036467201839	3.67614868299524e-81	0.372	0.086
CCDC88A	Ciliated cell_CA	1.42544190059462e-85	1.01415847553583	4.37382592778455e-81	0.388	0.091
EGLN3	Ciliated cell_CA	2.37915983885187e-85	1.85236368226056	7.30021404953309e-81	0.252	0.045
EHF	Ciliated cell_CA	1.45885925991762e-84	1.49987668701014	4.47636375313124e-80	0.292	0.058
GIPC1	Ciliated cell_CA	1.48244694130669e-84	0.988012171180967	4.54874019470543e-80	0.41	0.099
LGMN	Ciliated cell_CA	2.47703268456528e-84	0.34559344226901	7.60052708932012e-80	0.405	0.097
RFNG	Ciliated cell_CA	3.57703513863099e-84	1.51796129137734	1.09757746193753e-79	0.3	0.06
REPIN1	Ciliated cell_CA	6.19671352548836e-84	1.07625945165635	1.90139957816085e-79	0.365	0.083
ASCL2	Ciliated cell_CA	7.09304141594764e-84	1.64729649446504	2.17642882806937e-79	0.28	0.054
UGDH	Ciliated cell_CA	7.46705662076753e-84	1.58494684908132	2.29119165351631e-79	0.26	0.047
PIK3CA	Ciliated cell_CA	1.25492953189567e-83	0.968633407686587	3.85062577566868e-79	0.305	0.061
GOSR2	Ciliated cell_CA	1.38563549888564e-83	1.42539995617245	4.25168396478071e-79	0.32	0.067
EXOSC4	Ciliated cell_CA	1.67861362684365e-83	1.28310570896974	5.15065805260706e-79	0.38	0.091
GCSH	Ciliated cell_CA	2.39517451687431e-83	1.13531110210905	7.34935348757715e-79	0.345	0.077
CDCA7L	Ciliated cell_CA	4.60595422124177e-83	1.59563398686073	1.41329099324583e-78	0.3	0.061
SLC39A13	Ciliated cell_CA	5.66085671102956e-83	1.46590634103767	1.73697727321231e-78	0.27	0.051
NRIP1	Ciliated cell_CA	1.01771450553134e-82	1.09458104655729	3.12275518877236e-78	0.29	0.057
DVL3	Ciliated cell_CA	1.36354676581679e-82	1.18655033329737	4.18390689623225e-78	0.308	0.064
SSFA2	Ciliated cell_CA	1.78848829138077e-82	1.53842404642266	5.48779747327276e-78	0.352	0.081
HYI	Ciliated cell_CA	2.21884213928152e-82	1.18427125548236	6.80829522017142e-78	0.352	0.079
RUFY3	Ciliated cell_CA	2.74139217858854e-82	1.42909311881571	8.41168776078106e-78	0.27	0.051
MRPL58	Ciliated cell_CA	6.47895304027722e-82	1.56209225298722	1.98800195087866e-77	0.282	0.055
EPN2	Ciliated cell_CA	1.8684543027735e-81	1.15867024318167	5.7331651826302e-77	0.26	0.048
TMEM184B	Ciliated cell_CA	6.83216483793336e-81	1.37411581567365	2.09638145887147e-76	0.26	0.049
PCYOX1	Ciliated cell_CA	8.43999744026795e-81	1.07646219666653	2.58972881457182e-76	0.288	0.058
CCDC71L	Ciliated cell_CA	9.13379719747182e-81	1.60505607700377	2.80261433207225e-76	0.285	0.057
CDC34	Ciliated cell_CA	1.31784606754919e-80	1.52149560800453	4.04367887366793e-76	0.32	0.069
WEE1	Ciliated cell_CA	1.79562338724997e-80	1.30383752642516	5.50969080143782e-76	0.35	0.08
PQLC1	Ciliated cell_CA	2.24115433108653e-80	1.29987342415006	6.87675794950592e-76	0.342	0.077
GNAQ	Ciliated cell_CA	3.59121529646092e-80	1.63215510814603	1.10192850156607e-75	0.368	0.087
ASAP1	Ciliated cell_CA	5.22934674852772e-80	1.30621542806379	1.60457275631825e-75	0.385	0.095
ZMIZ1	Ciliated cell_CA	7.60896742901186e-80	1.26818296040577	2.334735565918e-75	0.33	0.074
CENPV	Ciliated cell_CA	8.03568000279299e-80	1.63279169810381	2.465668052057e-75	0.285	0.057
ACTA2	Ciliated cell_CA	9.99995695778557e-80	4.61850564555493	3.06838679292692e-75	0.295	0.065
CENPB	Ciliated cell_CA	1.19053529791192e-79	1.4837929669422	3.65303850811292e-75	0.29	0.059
C1GALT1C1	Ciliated cell_CA	1.75103988838953e-79	1.15166767205752	5.37289079353443e-75	0.362	0.086
CTDSP2	Ciliated cell_CA	5.99829286871819e-79	1.12398942265024	1.84051618383749e-74	0.395	0.099
PLEKHM2	Ciliated cell_CA	8.08664483096735e-79	1.49838290904556	2.48130609993402e-74	0.282	0.057
BCAM	Ciliated cell_CA	1.01760825110624e-78	0.49323088931237	3.12242915769439e-74	0.258	0.048
WASHC3	Ciliated cell_CA	1.04514259323006e-78	1.19438910635288	3.2069155330671e-74	0.348	0.08
RASD1	Ciliated cell_CA	1.25165819378914e-78	0.648601299466835	3.8405880018226e-74	0.32	0.069
QSER1	Ciliated cell_CA	1.42964861165784e-78	1.58729003484034	4.3867338000109e-74	0.27	0.053
ADM	Ciliated cell_CA	1.44016161038798e-78	1.18065453441315	4.41899188531448e-74	0.262	0.05
NET1	Ciliated cell_CA	2.7318958417691e-78	0.824702311792898	8.38254920088432e-74	0.345	0.079
IFIT3	Ciliated cell_CA	4.34667392849063e-78	1.90089391708358	1.33373342821807e-73	0.272	0.055
NDUFAF6	Ciliated cell_CA	6.16146047302298e-78	1.18077565564952	1.89058253154237e-73	0.348	0.081
CARM1	Ciliated cell_CA	1.22413649245475e-77	1.36595981720608	3.75614041344815e-73	0.26	0.05
MFSD12	Ciliated cell_CA	1.24900334336859e-77	1.10725877915019	3.83244185879219e-73	0.302	0.064
FAIM	Ciliated cell_CA	1.50554569665057e-77	1.04124260803028	4.61961641560261e-73	0.258	0.049
ZFYVE21	Ciliated cell_CA	1.66030977834849e-77	1.05427808680827	5.0944945238845e-73	0.345	0.08
CYP27A1	Ciliated cell_CA	2.01110750582977e-77	0.641525983144055	6.17088227088808e-73	0.322	0.072
UBXN6	Ciliated cell_CA	3.08276077511851e-77	1.36350950959616	9.45914316237362e-73	0.365	0.089
UCK2	Ciliated cell_CA	6.04921949801646e-77	1.5774137	1.85614251077137e-72	0.272	0.055
IFI27L1	Ciliated cell_CA	1.26828179375278e-76	1.36593893489531	3.89159585595103e-72	0.345	0.081
ECE1	Ciliated cell_CA	1.97412070413977e-76	1.71093280395788	6.05739196858246e-72	0.368	0.092
ECI1	Ciliated cell_CA	2.68708376472725e-76	0.960315705698955	8.24504782368911e-72	0.392	0.099
KYNU	Ciliated cell_CA	9.92927360353542e-76	1.5791929995198	3.04669831250881e-71	0.342	0.083
CLDN3	Ciliated cell_CA	9.95562485898919e-76	0.971181552509625	3.05478393173224e-71	0.328	0.074
SOS1	Ciliated cell_CA	1.17867617810552e-75	1.1271597350729	3.61664998489897e-71	0.378	0.093
TGFBI	Ciliated cell_CA	1.29489585573594e-75	1.7545700523493	3.97325844374015e-71	0.342	0.081
TUBG1	Ciliated cell_CA	1.33143251658566e-75	1.1002465869908	4.08536753389143e-71	0.32	0.072
FBXO22	Ciliated cell_CA	2.28097727257899e-75	0.957808737813362	6.99895066318138e-71	0.365	0.089
TMED7	Ciliated cell_CA	4.33091841836011e-75	1.01763109229682	1.32889900748962e-70	0.322	0.073
INPPL1	Ciliated cell_CA	6.40908926817288e-75	1.4056578904945	1.96656495104617e-70	0.278	0.057
SIL1	Ciliated cell_CA	1.19649449159096e-74	1.17618756268171	3.67132369799771e-70	0.362	0.089
ATP11C	Ciliated cell_CA	2.28488958694766e-74	1.56301734218169	7.0109552085902e-70	0.26	0.052
WASHC1	Ciliated cell_CA	2.43689145391827e-74	1.57198855704845	7.47735773720283e-70	0.255	0.05
TMEM51	Ciliated cell_CA	2.78805038598453e-74	1.41502720461224	8.55485380435495e-70	0.252	0.05
KNOP1	Ciliated cell_CA	3.3282481314794e-74	0.925098833920678	1.02123965666314e-69	0.312	0.07
NTHL1	Ciliated cell_CA	4.08504641412446e-74	1.15198971982618	1.25345564170995e-69	0.31	0.069
MACO1	Ciliated cell_CA	5.76834134303526e-74	1.36446905737192	1.76995785769694e-69	0.262	0.052
STRN3	Ciliated cell_CA	6.13227293564902e-74	0.921871423579224	1.88162662757455e-69	0.305	0.067
CARS2	Ciliated cell_CA	7.96592415549227e-74	0.774415231377723	2.44426416787125e-69	0.332	0.077
PGRMC2	Ciliated cell_CA	8.80082946917914e-74	0.747138086237338	2.70044651432293e-69	0.358	0.087
COLGALT1	Ciliated cell_CA	1.15771248316889e-73	1.26392579218968	3.55232498335542e-69	0.332	0.078
MBD3	Ciliated cell_CA	1.24644643029653e-73	1.26741278127022	3.82459622672187e-69	0.255	0.05
ITGA1	Ciliated cell_CA	2.92813001032529e-73	2.09654108013113	8.98467412368213e-69	0.33	0.079
AGPAT1	Ciliated cell_CA	3.06210969270947e-73	1.03552099908894	9.39577738110975e-69	0.33	0.077
PLPP2	Ciliated cell_CA	3.81004539883275e-73	0.829871874737439	1.16907433017784e-68	0.272	0.056
ARHGAP5	Ciliated cell_CA	6.60257559328334e-73	0.830701332214377	2.02593429504306e-68	0.362	0.089
CSNK2A2	Ciliated cell_CA	2.49934412361921e-72	1.04870027854261	7.66898750891318e-68	0.315	0.072
CPQ	Ciliated cell_CA	2.59346604991915e-72	1.07048775907216	7.9577912275719e-68	0.295	0.064
LINC00665	Ciliated cell_CA	2.89213135837855e-72	1.36191859749428	8.87421586004873e-68	0.258	0.051
SH3GL1	Ciliated cell_CA	3.27730518242891e-72	1.40199492660762	1.00560832217649e-67	0.322	0.076
ELF3	Ciliated cell_CA	4.76979311002394e-72	1.02964687865987	1.46356331787974e-67	0.355	0.088
RAMMET	Ciliated cell_CA	6.1758069066203e-72	1.22765846233703	1.89498459122737e-67	0.315	0.072
MAFG	Ciliated cell_CA	6.86322572663571e-72	1.28590973255578	2.1059121819609e-67	0.272	0.057
SPAG16	Ciliated cell_CA	8.85204579637696e-72	1.27727465420948	2.71616173216031e-67	0.32	0.074
SEPHS1	Ciliated cell_CA	2.20300511647381e-71	1.24342526019006	6.75970089938825e-67	0.342	0.083
KIAA2013	Ciliated cell_CA	2.3511129606769e-71	1.39259294922082	7.21415500854099e-67	0.315	0.073
MTAP	Ciliated cell_CA	3.25558389080457e-71	1.0921379816692	9.98943361054475e-67	0.312	0.071
SESTD1	Ciliated cell_CA	3.29670345521986e-71	1.43994901464353	1.01156048819966e-66	0.255	0.052
UBE2T	Ciliated cell_CA	6.32074923708541e-71	0.950437737950109	1.93945869590729e-66	0.32	0.074
MAN1A1	Ciliated cell_CA	1.15845677728159e-70	1.23423368727074	3.55460877541082e-66	0.328	0.078
FAM98A	Ciliated cell_CA	1.30248219457793e-70	1.07253874619366	3.99653636584292e-66	0.282	0.061
TM2D2	Ciliated cell_CA	1.43256163923076e-70	1.23906590516751	4.39567213381567e-66	0.348	0.086
EXOSC5	Ciliated cell_CA	1.50934079771726e-70	1.03304440595711	4.63126130371564e-66	0.382	0.099
PLEKHA5	Ciliated cell_CA	2.65802109283791e-70	0.622093087444081	8.15587192126386e-66	0.29	0.064
PURB	Ciliated cell_CA	3.91371994694435e-70	1.33741182291423	1.2008858285204e-65	0.31	0.072
ITGA6	Ciliated cell_CA	8.36293663734851e-70	2.09606476577522	2.56608347780402e-65	0.322	0.078
SSBP2	Ciliated cell_CA	1.87428897285718e-69	1.03428329001235	5.75106828431498e-65	0.275	0.059
MAPK3	Ciliated cell_CA	3.66451068101818e-69	1.67681719069019	1.12441845736362e-64	0.31	0.074
CERS6	Ciliated cell_CA	4.4671125729701e-69	1.03468526498551	1.37068882189014e-64	0.31	0.073
DTWD1	Ciliated cell_CA	4.83670227030992e-69	0.803198127932635	1.4840937246219e-64	0.32	0.076
EIF2B2	Ciliated cell_CA	7.76674080703208e-69	1.14272748698829	2.38314674922972e-64	0.342	0.085
TP53I11	Ciliated cell_CA	9.08876577270244e-69	2.11171720951801	2.78879688969602e-64	0.295	0.068
ZFPL1	Ciliated cell_CA	9.76933902932646e-69	0.841123567374477	2.99762398775853e-64	0.35	0.088
C8orf33	Ciliated cell_CA	1.29440480800491e-68	0.758229216281372	3.97175171288226e-64	0.358	0.091
ATF7	Ciliated cell_CA	1.48928690609863e-68	1.14010168703948	4.56972794267305e-64	0.305	0.071
TMEM99	Ciliated cell_CA	2.68210453326941e-68	1.12051950899804	8.22976954988387e-64	0.29	0.065
MFN1	Ciliated cell_CA	3.33759994804374e-68	0.539877555580315	1.02410916805774e-63	0.312	0.073
R3HCC1	Ciliated cell_CA	3.56653501135633e-68	0.869434184160237	1.09435560288458e-63	0.355	0.09
CLDN7	Ciliated cell_CA	5.68038033269926e-68	0.585304807938885	1.74296790128544e-63	0.355	0.09
ODF3B	Ciliated cell_CA	6.58412052288349e-68	1.39406483717336	2.02027154124157e-63	0.348	0.089
CDYL	Ciliated cell_CA	6.94341400131666e-68	1.02086205129502	2.13051715216401e-63	0.272	0.059
EIF2AK4	Ciliated cell_CA	8.32032154332519e-68	0.957745636515565	2.5530074623539e-63	0.348	0.089
ING1	Ciliated cell_CA	1.83481885552265e-67	1.0718756596647	5.62995817628571e-63	0.352	0.09
WDR34	Ciliated cell_CA	2.35238387428609e-67	0.464239700821076	7.21805467985944e-63	0.29	0.065
PEMT	Ciliated cell_CA	4.72160926415121e-67	1.13090888472436	1.44877858661216e-62	0.295	0.068
MTHFD1L	Ciliated cell_CA	5.18679694791588e-67	1.07569220732166	1.59151677549851e-62	0.26	0.055
WSB2	Ciliated cell_CA	5.27169526755409e-67	1.11149911808399	1.6175669758963e-62	0.318	0.077
GATAD1	Ciliated cell_CA	5.96643485311362e-67	0.664850827913913	1.83074087032938e-62	0.342	0.086
ILF3-DT	Ciliated cell_CA	7.24680936512219e-67	0.959588186821997	2.22361098559409e-62	0.295	0.067
SRD5A3	Ciliated cell_CA	7.27543244249188e-67	0.860919718667943	2.23239369065421e-62	0.282	0.063
CYHR1	Ciliated cell_CA	7.41755273215472e-67	0.809919345122562	2.27600188033436e-62	0.36	0.093
GAA	Ciliated cell_CA	1.23916601234129e-66	0.755127536456775	3.80225699226802e-62	0.328	0.08
PITPNA	Ciliated cell_CA	1.42743398088211e-66	0.984995945636857	4.37993842693866e-62	0.322	0.079
MIB1	Ciliated cell_CA	4.32265045688197e-66	0.936963278462115	1.32636206618966e-61	0.29	0.067
OGA	Ciliated cell_CA	4.49273283215985e-66	0.735687295354577	1.37855014221993e-61	0.335	0.083
C3orf14	Ciliated cell_CA	5.32298935974379e-66	1.42498007298207	1.63330605514379e-61	0.26	0.056
KLHL42	Ciliated cell_CA	6.90190309773088e-66	1.08461942122621	2.11777994650774e-61	0.285	0.065
TSPAN13	Ciliated cell_CA	7.25679057609803e-66	1.07355911068474	2.22667362036992e-61	0.358	0.093
STK19	Ciliated cell_CA	8.44102797170356e-66	0.889581523672405	2.59004502283752e-61	0.298	0.069
ZNF322	Ciliated cell_CA	1.6839488979072e-65	0.73086944629006	5.16702879833845e-61	0.288	0.066
GSK3A	Ciliated cell_CA	1.77560036983362e-65	1.02894234631116	5.44825217479747e-61	0.318	0.077
BTBD6	Ciliated cell_CA	1.80562340321798e-65	1.23665594186012	5.54037485043406e-61	0.278	0.063
DAPK3	Ciliated cell_CA	2.33176837876919e-65	1.49672994536372	7.15479809341537e-61	0.285	0.066
PLOD3	Ciliated cell_CA	2.69672925495943e-65	1.02492390075133	8.27464404591751e-61	0.3	0.071
RPF2	Ciliated cell_CA	3.34422005989848e-65	0.463635903550866	1.02614048317925e-60	0.372	0.099
ANO6	Ciliated cell_CA	4.46023051250804e-65	0.911882824019591	1.36857713045797e-60	0.368	0.099
PHF23	Ciliated cell_CA	5.39125225844812e-65	1.10492920074076	1.65425184298222e-60	0.28	0.063
SPIN1	Ciliated cell_CA	5.72396181710823e-65	0.925812545374335	1.75634044396149e-60	0.33	0.083
CXXC5	Ciliated cell_CA	7.87350700203334e-65	1.17438228022471	2.41590688850391e-60	0.288	0.067
RUSC1	Ciliated cell_CA	9.01967296397045e-65	0.82641050882308	2.76759645226469e-60	0.322	0.08
NFE2L1	Ciliated cell_CA	1.14715206410082e-64	1.21073043511685	3.51992139348696e-60	0.33	0.084
ZNF652	Ciliated cell_CA	2.01255572037616e-64	0.836599147426297	6.17532597240221e-60	0.342	0.087
AUTS2	Ciliated cell_CA	4.15384994253463e-64	0.533411340157024	1.27456731636732e-59	0.312	0.074
SLC31A1	Ciliated cell_CA	5.07466200834963e-64	0.544182687981102	1.557109290642e-59	0.292	0.069
PIK3C2A	Ciliated cell_CA	1.36194322007885e-63	1.1162527464668	4.17898657648994e-59	0.345	0.091
MOCS2	Ciliated cell_CA	1.53245819692729e-63	1.28385179616054	4.70219473145171e-59	0.342	0.09
LRRC42	Ciliated cell_CA	1.6626127406215e-63	1.08727638688287	5.10156093332301e-59	0.282	0.065
PECAM1	Ciliated cell_CA	1.71651795319886e-63	3.2136708422084	5.26696368759539e-59	0.33	0.09
PRKACA	Ciliated cell_CA	2.12576341330708e-63	1.42967425428749	6.52269245739145e-59	0.262	0.059
NKIRAS2	Ciliated cell_CA	3.18276713620099e-63	0.895219058710307	9.7660026807191e-59	0.332	0.085
F11R	Ciliated cell_CA	3.75668794222166e-63	1.01669392042697	1.15270212819129e-58	0.275	0.063
OSBP	Ciliated cell_CA	4.31875706039187e-63	0.801730197627456	1.32516741641064e-58	0.305	0.074
TMEM214	Ciliated cell_CA	5.07475201950796e-63	0.924755072346147	1.55713690966582e-58	0.295	0.071
SYNJ2BP	Ciliated cell_CA	1.19058273342595e-62	0.916762325636728	3.65318405924419e-58	0.252	0.055
GPX7	Ciliated cell_CA	1.45669180007934e-62	1.11122615857369	4.46971311936344e-58	0.27	0.061
ZFYVE16	Ciliated cell_CA	1.55596930149943e-62	0.986413574149011	4.77433620472084e-58	0.298	0.072
EMG1	Ciliated cell_CA	1.67820567453512e-62	0.925952067169908	5.14940629174356e-58	0.34	0.089
ILVBL	Ciliated cell_CA	2.17433495162436e-62	1.13349901305464	6.67172936556419e-58	0.275	0.063
TMCO3	Ciliated cell_CA	6.90837594575531e-62	0.650232535180545	2.11976607519556e-57	0.298	0.072
DIAPH2	Ciliated cell_CA	7.76289529237365e-62	0.950789617190892	2.38196679151193e-57	0.338	0.089
JMJD8	Ciliated cell_CA	7.88699825497508e-62	1.3376194389784	2.42004654455655e-57	0.282	0.068
MTA3	Ciliated cell_CA	9.07511809557269e-62	1.00831826246435	2.78460923644553e-57	0.268	0.061
BDH2	Ciliated cell_CA	1.21195813829216e-61	1.20024827835269	3.71877235153566e-57	0.332	0.087
NPDC1	Ciliated cell_CA	1.28036068378e-61	2.76819321701639	3.92865872211054e-57	0.298	0.077
TXLNA	Ciliated cell_CA	1.56446927157355e-61	0.777855936082496	4.80041751289627e-57	0.325	0.083
TMEM203	Ciliated cell_CA	1.85966140750886e-61	0.69756396596486	5.70618506280018e-57	0.312	0.078
DGKH	Ciliated cell_CA	2.27526415643563e-61	1.06517555830334	6.9814205376071e-57	0.3	0.074
TCF3	Ciliated cell_CA	2.42923138639422e-61	0.743467197913736	7.45385358601202e-57	0.262	0.059
CTNNAL1	Ciliated cell_CA	2.47740221998998e-61	2.02200239386686	7.60166097181726e-57	0.305	0.077
ZNF32	Ciliated cell_CA	2.63143435966201e-61	0.76125833528535	8.0742931891869e-57	0.352	0.094
2-Mar	Ciliated cell_CA	5.03454963205423e-61	1.35755351746188	1.54480120909952e-56	0.315	0.08
MRGBP	Ciliated cell_CA	5.84009441591083e-61	1.01178962858136	1.79197457057808e-56	0.268	0.061
ICMT	Ciliated cell_CA	1.1683181889e-60	0.887180552870669	3.58486753082077e-56	0.282	0.068
PXMP2	Ciliated cell_CA	1.30381339871134e-60	1.2840069231252	4.00062103260588e-56	0.255	0.057
RFWD3	Ciliated cell_CA	2.43596757065034e-60	1.3357134033499	7.47452289378351e-56	0.302	0.076
NFYB	Ciliated cell_CA	3.00563040203881e-60	1.02196043547099	9.22247632561588e-56	0.332	0.088
SMIM14	Ciliated cell_CA	3.51053771378369e-60	0.43940074566348	1.07717339209739e-55	0.36	0.098
RDH14	Ciliated cell_CA	4.41225765202601e-60	0.65711957389077	1.35385713794766e-55	0.352	0.095
ACP2	Ciliated cell_CA	7.11881767352669e-60	0.422613141030975	2.18433801494493e-55	0.302	0.075
ZHX1	Ciliated cell_CA	1.07061712887174e-59	0.730015101250907	3.28508159823004e-55	0.285	0.069
FAM210B	Ciliated cell_CA	1.24690268485458e-59	0.971344729385979	3.82599619820779e-55	0.322	0.084
VSIR	Ciliated cell_CA	1.49227281764419e-59	1.04170045497994	4.57888991365942e-55	0.292	0.071
CYBC1	Ciliated cell_CA	1.57991912274643e-59	0.75417104974518	4.84782383623515e-55	0.32	0.082
RAB25	Ciliated cell_CA	1.91311791449897e-59	0.479752848756188	5.87021100884864e-55	0.31	0.078
EXOSC6	Ciliated cell_CA	2.7052237449948e-59	0.538801418144777	8.30070853914204e-55	0.355	0.097
IFT52	Ciliated cell_CA	2.93412868770046e-59	1.22317312386826	9.00308046534008e-55	0.32	0.084
TUT7	Ciliated cell_CA	6.10612237178816e-59	1.06872703699114	1.87360258855948e-54	0.255	0.058
SAC3D1	Ciliated cell_CA	6.70656487914821e-59	0.896152054851038	2.05784236751784e-54	0.26	0.06
ZMPSTE24	Ciliated cell_CA	9.40200881087334e-59	0.666061435740599	2.88491238352838e-54	0.358	0.099
UBAC1	Ciliated cell_CA	1.69190123746703e-58	0.939512201560641	5.19142975704385e-54	0.325	0.087
NUDT3	Ciliated cell_CA	2.09705550556876e-58	0.955044502683684	6.43460511328718e-54	0.342	0.094
MTA1	Ciliated cell_CA	3.03568818937567e-58	1.01291838605153	9.3147056402803e-54	0.332	0.09
SSH1	Ciliated cell_CA	1.14558976051804e-57	0.790183872848297	3.51512762117356e-53	0.27	0.064
